1508853793.3666434 AX: -0.75 g AY: -0.33 g AZ: -0.21 g     GX: 33.60 dps GY: -10.96 dps GZ: -3.49 dps     MX: 112.00 qT MY: 104.00 qT MZ: -164.00 qT
1508853793.398525 AX: -0.75 g AY: -0.35 g AZ: -0.22 g     GX: 20.40 dps GY: -8.39 dps GZ: -3.98 dps     MX: 108.00 qT MY: 104.00 qT MZ: -160.00 qT
1508853793.4253824 AX: -0.79 g AY: -0.38 g AZ: -0.25 g     GX: 9.08 dps GY: -9.37 dps GZ: -4.44 dps     MX: 118.00 qT MY: 110.00 qT MZ: -154.00 qT
1508853793.4556427 AX: -0.76 g AY: -0.38 g AZ: -0.20 g     GX: 18.51 dps GY: -10.57 dps GZ: -5.16 dps     MX: 117.00 qT MY: 103.00 qT MZ: -161.00 qT
1508853793.483455 AX: -0.79 g AY: -0.42 g AZ: -0.24 g     GX: 19.45 dps GY: -2.73 dps GZ: -6.31 dps     MX: 125.00 qT MY: 105.00 qT MZ: -161.00 qT
1508853793.512002 AX: -0.79 g AY: -0.39 g AZ: -0.24 g     GX: 11.56 dps GY: -6.53 dps GZ: -4.46 dps     MX: 128.00 qT MY: 110.00 qT MZ: -160.00 qT
1508853793.5410283 AX: -0.79 g AY: -0.41 g AZ: -0.22 g     GX: 4.02 dps GY: -5.79 dps GZ: -9.23 dps     MX: 127.00 qT MY: 113.00 qT MZ: -163.00 qT
1508853793.5700877 AX: -0.81 g AY: -0.46 g AZ: -0.19 g     GX: 8.42 dps GY: -4.11 dps GZ: -12.29 dps     MX: 127.00 qT MY: 105.00 qT MZ: -155.00 qT
1508853793.5994284 AX: -0.84 g AY: -0.48 g AZ: -0.23 g     GX: 11.98 dps GY: -0.56 dps GZ: -11.63 dps     MX: 135.00 qT MY: 111.00 qT MZ: -161.00 qT
1508853793.632053 AX: -0.83 g AY: -0.49 g AZ: -0.22 g     GX: 6.40 dps GY: -4.72 dps GZ: -6.24 dps     MX: 127.00 qT MY: 103.00 qT MZ: -157.00 qT
1508853793.6607006 AX: -0.82 g AY: -0.49 g AZ: -0.21 g     GX: 9.81 dps GY: -6.31 dps GZ: -5.02 dps     MX: 134.00 qT MY: 104.00 qT MZ: -160.00 qT
1508853793.6876051 AX: -0.80 g AY: -0.50 g AZ: -0.17 g     GX: 13.66 dps GY: -6.53 dps GZ: -3.63 dps     MX: 138.00 qT MY: 108.00 qT MZ: -160.00 qT
1508853793.7176452 AX: -0.84 g AY: -0.47 g AZ: -0.17 g     GX: 8.40 dps GY: 1.41 dps GZ: 0.63 dps     MX: 136.00 qT MY: 110.00 qT MZ: -144.00 qT
1508853793.7479122 AX: -0.83 g AY: -0.45 g AZ: -0.21 g     GX: 3.82 dps GY: 2.82 dps GZ: 0.00 dps     MX: 127.00 qT MY: 103.00 qT MZ: -151.00 qT
1508853793.7765903 AX: -0.83 g AY: -0.47 g AZ: -0.21 g     GX: -1.73 dps GY: 0.39 dps GZ: -3.83 dps     MX: 138.00 qT MY: 108.00 qT MZ: -152.00 qT
