1508854219.5790262 AX: 0.31 g AY: -1.16 g AZ: 0.02 g     GX: -61.68 dps GY: -130.87 dps GZ: -29.54 dps     MX: 323.00 qT MY: -141.00 qT MZ: -69.00 qT
1508854219.608139 AX: 0.33 g AY: -1.06 g AZ: -0.02 g     GX: -49.95 dps GY: -136.03 dps GZ: -25.51 dps     MX: 324.00 qT MY: -138.00 qT MZ: -76.00 qT
1508854219.6363425 AX: 0.34 g AY: -1.12 g AZ: -0.06 g     GX: -70.02 dps GY: -132.56 dps GZ: -31.43 dps     MX: 320.00 qT MY: -122.00 qT MZ: -98.00 qT
1508854219.6657238 AX: 0.39 g AY: -1.05 g AZ: -0.12 g     GX: -60.79 dps GY: -132.15 dps GZ: -28.60 dps     MX: 312.00 qT MY: -118.00 qT MZ: -108.00 qT
1508854219.696414 AX: 0.43 g AY: -1.10 g AZ: 0.03 g     GX: -62.11 dps GY: -137.92 dps GZ: -46.92 dps     MX: 309.00 qT MY: -115.00 qT MZ: -119.00 qT
1508854219.7248187 AX: 0.34 g AY: -1.04 g AZ: -0.13 g     GX: -66.60 dps GY: -117.49 dps GZ: -37.63 dps     MX: 304.00 qT MY: -108.00 qT MZ: -134.00 qT
1508854219.7537022 AX: 0.46 g AY: -0.85 g AZ: -0.24 g     GX: -66.58 dps GY: -121.76 dps GZ: -28.22 dps     MX: 300.00 qT MY: -102.00 qT MZ: -142.00 qT
1508854219.7842863 AX: 0.44 g AY: -0.90 g AZ: -0.24 g     GX: -82.43 dps GY: -129.47 dps GZ: -59.62 dps     MX: 287.00 qT MY: -99.00 qT MZ: -157.00 qT
1508854219.813192 AX: 0.35 g AY: -0.97 g AZ: -0.30 g     GX: -78.09 dps GY: -132.88 dps GZ: -63.02 dps     MX: 278.00 qT MY: -92.00 qT MZ: -164.00 qT
1508854219.8432348 AX: 0.39 g AY: -0.95 g AZ: -0.22 g     GX: -68.33 dps GY: -139.87 dps GZ: -52.15 dps     MX: 270.00 qT MY: -86.00 qT MZ: -180.00 qT
1508854219.8723223 none
1508854219.884725 none
1508854219.9007187 none
1508854219.9327078 none
1508854219.94876 none
1508854219.980578 none
1508854219.9966986 none
1508854220.0288243 none
1508854220.044902 none
1508854220.076859 none
1508854220.0927901 none
1508854220.1088603 none
1508854220.140699 none
1508854220.1569707 AX: 0.58 g AY: -0.78 g AZ: -0.78 g     GX: 2.42 dps GY: 86.14 dps GZ: 91.59 dps     MX: 142.00 qT MY: -58.00 qT MZ: -264.00 qT
1508854220.210433 AX: 0.32 g AY: -0.72 g AZ: -0.57 g     GX: 25.43 dps GY: 103.00 dps GZ: 84.03 dps     MX: 149.00 qT MY: -59.00 qT MZ: -267.00 qT
1508854220.2395277 AX: 0.28 g AY: -0.70 g AZ: -0.68 g     GX: 57.48 dps GY: 111.38 dps GZ: 84.63 dps     MX: 145.00 qT MY: -75.00 qT MZ: -267.00 qT
1508854220.266311 AX: 0.26 g AY: -0.69 g AZ: -0.74 g     GX: 62.37 dps GY: 106.77 dps GZ: 85.75 dps     MX: 163.00 qT MY: -83.00 qT MZ: -257.00 qT
1508854220.2935789 AX: 0.23 g AY: -0.81 g AZ: -0.66 g     GX: 40.50 dps GY: 102.63 dps GZ: 86.39 dps     MX: 172.00 qT MY: -98.00 qT MZ: -250.00 qT
1508854220.3227346 AX: 0.24 g AY: -0.94 g AZ: -0.61 g     GX: 45.18 dps GY: 103.72 dps GZ: 99.27 dps     MX: 174.00 qT MY: -100.00 qT MZ: -252.00 qT
